#TYPE	INDEX	NAME	REF_COUNT	FILE_COUNT	AREAS	RISK	SAMPLES
Item	97	WhiteGoldNecklace(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:78:WhiteGoldNecklace(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:78:WhiteGoldNecklace(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:78:WhiteGoldNecklace(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:78:WhiteGoldNecklace(H) | Envir/NPCs/GM/GM-CraftingMaterial.txt:92:WhiteGoldNecklace(H)
Item	98	WhiteGoldBracelet(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:77:WhiteGoldBracelet(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:77:WhiteGoldBracelet(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:77:WhiteGoldBracelet(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:77:WhiteGoldBracelet(H) | Envir/NPCs/GM/GM-Bracelet.txt:58:WhiteGoldBracelet(H)
Item	99	WhiteGoldRing(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:79:WhiteGoldRing(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:79:WhiteGoldRing(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:79:WhiteGoldRing(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:79:WhiteGoldRing(H) | Envir/NPCs/GM/GM-CraftingMaterial.txt:93:WhiteGoldRing(H)
Item	100	RedJadeBelt	38	20	Envir/Drops,Envir/NPCs,Envir/Recipe	Medium	Envir/Drops/MongchonProvince/Fox/RedFoxMan.txt:20:1/420 RedJadeBelt | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:56:RedJadeBelt | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:71:RedJadeBelt(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:56:RedJadeBelt | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:71:RedJadeBelt(H)
Item	101	RedJadeShoes	38	20	Envir/Drops,Envir/NPCs,Envir/Recipe	Medium	Envir/Drops/MongchonProvince/Fox/RedFoxMan.txt:25:1/440 RedJadeShoes | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:60:RedJadeShoes | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:75:RedJadeShoes(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:60:RedJadeShoes | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:75:RedJadeShoes(H)
Item	102	RedJadeNecklace	38	20	Envir/Drops,Envir/NPCs,Envir/Recipe	Medium	Envir/Drops/MongchonProvince/Fox/BlackFoxMan.txt:12:1/640  RedJadeNecklace | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:58:RedJadeNecklace | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:73:RedJadeNecklace(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:58:RedJadeNecklace | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:73:RedJadeNecklace(H)
Item	103	RedJadeBracelet	37	19	Envir/NPCs,Envir/Recipe	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:57:RedJadeBracelet | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:72:RedJadeBracelet(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:57:RedJadeBracelet | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:72:RedJadeBracelet(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:57:RedJadeBracelet
Item	104	RedJadeRing	38	20	Envir/Drops,Envir/NPCs,Envir/Recipe	Medium	Envir/Drops/MongchonProvince/Fox/BlackFoxMan.txt:19:1/560  RedJadeRing | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:59:RedJadeRing | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:74:RedJadeRing(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:59:RedJadeRing | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:74:RedJadeRing(H)
Item	105	RedJadeBelt(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:71:RedJadeBelt(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:71:RedJadeBelt(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:71:RedJadeBelt(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:71:RedJadeBelt(H) | Envir/NPCs/GM/GM-Belt.txt:48:RedJadeBelt(H)
Item	106	RedJadeShoes(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:75:RedJadeShoes(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:75:RedJadeShoes(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:75:RedJadeShoes(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:75:RedJadeShoes(H) | Envir/NPCs/GM/GM-Boot.txt:49:RedJadeShoes(H)
Item	107	RedJadeNecklace(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:73:RedJadeNecklace(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:73:RedJadeNecklace(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:73:RedJadeNecklace(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:73:RedJadeNecklace(H) | Envir/NPCs/GM/GM-CraftingMaterial.txt:87:RedJadeNecklace(H)
Item	108	RedJadeBracelet(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:72:RedJadeBracelet(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:72:RedJadeBracelet(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:72:RedJadeBracelet(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:72:RedJadeBracelet(H) | Envir/NPCs/GM/GM-Bracelet.txt:60:RedJadeBracelet(H)
Item	109	RedJadeRing(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:74:RedJadeRing(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:74:RedJadeRing(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:74:RedJadeRing(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:74:RedJadeRing(H) | Envir/NPCs/GM/GM-CraftingMaterial.txt:88:RedJadeRing(H)
Item	110	NephriteBelt	38	20	Envir/Drops,Envir/NPCs,Envir/Recipe	Medium	Envir/Drops/MongchonProvince/Fox/RedFoxMan.txt:19:1/420 NephriteBelt | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:51:NephriteBelt | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:66:NephriteBelt(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:51:NephriteBelt | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:66:NephriteBelt(H)
Item	111	NephriteShoes	38	20	Envir/Drops,Envir/NPCs,Envir/Recipe	Medium	Envir/Drops/MongchonProvince/Fox/RedFoxMan.txt:24:1/440 NephriteShoes | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:55:NephriteShoes | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:70:NephriteShoes(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:55:NephriteShoes | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:70:NephriteShoes(H)
Item	112	NephriteNecklace	37	19	Envir/NPCs,Envir/Recipe	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:53:NephriteNecklace | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:68:NephriteNecklace(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:53:NephriteNecklace | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:68:NephriteNecklace(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:53:NephriteNecklace
Item	113	NephriteBracelet	37	19	Envir/NPCs,Envir/Recipe	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:52:NephriteBracelet | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:67:NephriteBracelet(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:52:NephriteBracelet | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:67:NephriteBracelet(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:52:NephriteBracelet
Item	114	NephriteRing	37	19	Envir/NPCs,Envir/Recipe	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:54:NephriteRing | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:69:NephriteRing(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:54:NephriteRing | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:69:NephriteRing(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:54:NephriteRing
Item	115	NephriteBelt(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:66:NephriteBelt(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:66:NephriteBelt(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:66:NephriteBelt(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:66:NephriteBelt(H) | Envir/NPCs/GM/GM-Belt.txt:50:NephriteBelt(H)
Item	116	NephriteShoes(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:70:NephriteShoes(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:70:NephriteShoes(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:70:NephriteShoes(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:70:NephriteShoes(H) | Envir/NPCs/GM/GM-Boot.txt:51:NephriteShoes(H)
Item	117	NephriteNecklace(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:68:NephriteNecklace(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:68:NephriteNecklace(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:68:NephriteNecklace(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:68:NephriteNecklace(H) | Envir/NPCs/GM/GM-CraftingMaterial.txt:82:NephriteNecklace(H)
Item	118	NephriteBracelet(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:67:NephriteBracelet(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:67:NephriteBracelet(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:67:NephriteBracelet(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:67:NephriteBracelet(H) | Envir/NPCs/GM/GM-Bracelet.txt:62:NephriteBracelet(H)
Item	119	NephriteRing(H)	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:69:NephriteRing(H) | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:69:NephriteRing(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:69:NephriteRing(H) | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:69:NephriteRing(H) | Envir/NPCs/GM/GM-CraftingMaterial.txt:83:NephriteRing(H)
Item	120	MysteryHelmet	7	7	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/MongchonProvince/BugCave/EvilTongs1.txt:2:1/100 MysteryHelmet | Envir/Drops/MongchonProvince/StoneTomb/EvilSnake1.txt:2:1/100 MysteryHelmet | Envir/Drops/MongchonProvince/StoneTomb/WhiteBoar1.txt:4:1/100   MysteryHelmet | Envir/Drops/Provinces/GiantKeratoid1.txt:4:1/100   MysteryHelmet | Envir/Drops/Provinces/Scarecrow1.txt:4:1/10   MysteryHelmet
Item	121	MysteryWheel	96	19	Configs,Envir/Drops,Envir/NPCs	Medium	Configs/RandomItemStats.ini:797://MysteryWheel = 9 | Envir/Drops/MongchonProvince/BugCave/EvilTongs1.txt:5:1/100 MysteryWheel | Envir/Drops/MongchonProvince/StoneTomb/EvilSnake1.txt:5:1/100 MysteryWheel | Envir/Drops/MongchonProvince/StoneTomb/WhiteBoar1.txt:3:1/100   MysteryWheel | Envir/Drops/Provinces/GiantKeratoid1.txt:3:1/100   MysteryWheel
Item	122	MysteryCircle	96	19	Configs,Envir/Drops,Envir/NPCs	Medium	Configs/RandomItemStats.ini:798://MysteryCircle = 10 | Envir/Drops/MongchonProvince/BugCave/EvilTongs1.txt:8:1/100 MysteryCircle | Envir/Drops/MongchonProvince/StoneTomb/EvilSnake1.txt:8:1/100 MysteryCircle | Envir/Drops/MongchonProvince/StoneTomb/WhiteBoar1.txt:2:1/100   MysteryCircle | Envir/Drops/Provinces/GiantKeratoid1.txt:2:1/100   MysteryCircle
Item	123	MysteryWater	76	13	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/MongchonProvince/BugCave/EvilTongs1.txt:11:1/100 MysteryWater | Envir/Drops/MongchonProvince/StoneTomb/EvilSnake1.txt:11:1/100 MysteryWater | Envir/Drops/Provinces/Scarecrow1.txt:5:1/20   MysteryWater | Envir/Drops/Unused/Mysterious/Mysterious_BoneElite.txt:8:1/150 MysteryWater LV1 | Envir/Drops/Unused/Mysterious/Mysterious_BoneElite.txt:154:1/150 MysteryWater LV2
Item	124	BootsOfStrength1	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:52:BootsOfStrength1
Item	125	BeltOfStrength1	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Belt.txt:51:BeltOfStrength1
Item	126	BootsOfStrength2	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:53:BootsOfStrength2
Item	127	BeltOfStrength2	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Belt.txt:52:BeltOfStrength2
Item	128	BootsOfStrength3	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:54:BootsOfStrength3
Item	129	BeltOfStrength3	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Belt.txt:53:BeltOfStrength3
Item	130	BootsOfStrength4	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:55:BootsOfStrength4
Item	131	BeltOfStrength4	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Belt.txt:54:BeltOfStrength4
Item	132	BootsOfStrength5	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:56:BootsOfStrength5
Item	133	BeltOfStrength5	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Belt.txt:55:BeltOfStrength5
Item	134	TarragonHelmet	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Helmet.txt:49:TarragonHelmet
Item	135	TarragonBoots	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:57:TarragonBoots
Item	136	TarragonBracelet	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Bracelet.txt:64:TarragonBracelet
Item	137	TarragonRing	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Ring.txt:64:TarragonRing
Item	138	TarragonBelt	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Belt.txt:56:TarragonBelt
Item	139	TarragonNecklace	5	2	Envir/NPCs	High	Envir/NPCs/GM/GM-Necklace.txt:60:TarragonNecklace | Envir/NPCs/Test.txt:34:GIVEITEM TarragonNecklace 1 | Envir/NPCs/Test.txt:70:GIVEITEM TarragonNecklace 1 | Envir/NPCs/Test.txt:114:GIVEITEM TarragonNecklace 1 | Envir/NPCs/Test.txt:158:GIVEITEM TarragonNecklace 1
Item	140	TarragonArmour(M)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Armour.txt:48:TarragonArmour(M)
Item	146	TarragonArmour(F)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Armour.txt:49:TarragonArmour(F)
Item	152	RaidersArmour(M)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Armour.txt:50:RaidersArmour(M)
Item	158	RaidersArmour(F)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Armour.txt:51:RaidersArmour(F)
Item	164	RaidersHelmet	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Helmet.txt:50:RaidersHelmet
Item	170	RaidersGlove	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Bracelet.txt:65:RaidersGlove
Item	176	RaidersBoots	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:58:RaidersBoots
Item	177	RaidersBoots1	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:59:RaidersBoots1
Item	178	RaidersBoots2	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:60:RaidersBoots2
Item	179	RaidersBoots3	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:61:RaidersBoots3
Item	180	RaidersBoots4	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:62:RaidersBoots4
Item	181	RaidersBoots5	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:63:RaidersBoots5
Item	182	NecklaceOfAgony	39	11	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/BearMinotaur.txt:208:1/400 NecklaceOfAgony | Envir/Drops/BearMinotaur20.txt:208:1/400 NecklaceOfAgony LV1 | Envir/Drops/BearMinotaur20.txt:495:1/400 NecklaceOfAgony LV2 | Envir/Drops/BearMinotaur20.txt:784:1/400 NecklaceOfAgony LV3 | Envir/Drops/BearMinotaur20.txt:1072:1/400 NecklaceOfAgony LV4
Item	188	RingOfAgony	39	11	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/BearMinotaur.txt:210:1/400 RingOfAgony | Envir/Drops/BearMinotaur20.txt:210:1/400 RingOfAgony LV1 | Envir/Drops/BearMinotaur20.txt:497:1/400 RingOfAgony LV2 | Envir/Drops/BearMinotaur20.txt:786:1/400 RingOfAgony LV3 | Envir/Drops/BearMinotaur20.txt:1074:1/400 RingOfAgony LV4
Item	194	BraceletOfAgony	39	11	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/BearMinotaur.txt:209:1/400 BraceletOfAgony | Envir/Drops/BearMinotaur20.txt:209:1/400 BraceletOfAgony LV1 | Envir/Drops/BearMinotaur20.txt:496:1/400 BraceletOfAgony LV2 | Envir/Drops/BearMinotaur20.txt:785:1/400 BraceletOfAgony LV3 | Envir/Drops/BearMinotaur20.txt:1073:1/400 BraceletOfAgony LV4
Item	200	SparklingHelmet	78	29	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/AncientCaves/Ancient_FlyingStatue.txt:38:1/500 SparklingHelmet | Envir/Drops/AncientCaves/Ancient_StoningStatue.txt:39:1/500 SparklingHelmet | Envir/Drops/BearMinotaur.txt:80:1/100 SparklingHelmet | Envir/Drops/BearMinotaur20.txt:80:1/100 SparklingHelmet LV1 | Envir/Drops/BearMinotaur20.txt:367:1/100 SparklingHelmet LV2
Item	201	SparklingBelt	40	19	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/Behemoth.txt:97:1/400 SparklingBelt | Envir/Drops/FlameAssassin.txt:24:1/40000 SparklingBelt | Envir/Drops/FlameMage.txt:20:1/40000 SparklingBelt | Envir/Drops/FlameSpear.txt:17:1/40000 SparklingBelt | Envir/Drops/KingOfWildBeast.txt:105:1/260 SparklingBelt
Item	202	SparklingBoots	34	13	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/Behemoth.txt:91:1/400 SparklingBoots | Envir/Drops/FlameMage.txt:21:1/40000 SparklingBoots | Envir/Drops/FlameSpear.txt:18:1/40000 SparklingBoots | Envir/Drops/SnowFlower.txt:52:1/100 SparklingBoots LV1 | Envir/Drops/SnowFlower.txt:196:1/100 SparklingBoots LV2
Item	203	HelmetOfDarkness	25	11	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/AncientCaves/Ancient_FlyingStatue.txt:39:1/520 HelmetOfDarkness | Envir/Drops/AncientCaves/Ancient_StoningStatue.txt:40:1/520 HelmetOfDarkness | Envir/Drops/KingOfWildBeast.txt:66:1/560 HelmetOfDarkness | Envir/Drops/QueenWildBeast.txt:66:1/560 HelmetOfDarkness | Envir/Drops/SnowFlower.txt:49:1/200 HelmetOfDarkness LV1
Item	204	BeltOfDarkness	14	11	Envir/Drops,Envir/NPCs	High	Envir/Drops/KingOfWildBeast.txt:106:1/165 BeltOfDarkness | Envir/Drops/QueenWildBeast.txt:106:1/165 BeltOfDarkness | Envir/Drops/Unused/DeadForest/AnctBringger.txt:74:1/165 BeltOfDarkness | Envir/Drops/Unused/GonRyun/GonRyunAch.txt:27:1/3352 BeltOfDarkness | Envir/Drops/Unused/GonRyun/GonRyunAch0.txt:23:1/7352 BeltOfDarkness
Item	205	BootsOfDarkness	7	4	Envir/Drops,Envir/NPCs	High	Envir/Drops/Unused/Lords/WhiteValleyLord.txt:104:1/500 BootsOfDarkness | Envir/Drops/WhiteValleyQueen.txt:92:1/500 BootsOfDarkness | Envir/NPCs/GM/GM-Boot.txt:65:BootsOfDarkness | Envir/NPCs/Test.txt:38:GIVEITEM BootsOfDarkness 1 | Envir/NPCs/Test.txt:74:GIVEITEM BootsOfDarkness 1
Item	206	CheongboHelmet(WAR)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Helmet.txt:53:CheongboHelmet(WAR)
Item	207	CheongboBelt(WAR)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Belt.txt:59:CheongboBelt(WAR)
Item	208	CheongboBoots(WAR)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:66:CheongboBoots(WAR)
Item	209	CheongboHelmet(WIZ)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Helmet.txt:54:CheongboHelmet(WIZ)
Item	210	CheongboBelt(WIZ)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Belt.txt:60:CheongboBelt(WIZ)
Item	211	CheongboBoots(WIZ)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:67:CheongboBoots(WIZ)
Item	212	CheongboHelmet(TAO)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Helmet.txt:55:CheongboHelmet(TAO)
Item	213	CheongboBelt(TAO)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Belt.txt:61:CheongboBelt(TAO)
Item	214	CheongboBoots(TAO)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:68:CheongboBoots(TAO)
Item	215	CheongboHelmet(ASSA)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Helmet.txt:56:CheongboHelmet(ASSA)
Item	216	CheongboBelt(ASSA)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Belt.txt:62:CheongboBelt(ASSA)
Item	217	CheongboBoots(ASSA)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:69:CheongboBoots(ASSA)
Item	218	CheongboHelmet(ARCH)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Helmet.txt:57:CheongboHelmet(ARCH)
Item	219	CheongboBelt(ARCH)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Belt.txt:63:CheongboBelt(ARCH)
Item	220	CheongboBoots(ARCH)	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Boot.txt:70:CheongboBoots(ARCH)
Item	221	WoodenSword	48	48	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/Provinces/ForestYeti.txt:5:1/60 WoodenSword | Envir/Drops/Provinces/ForestYeti0.txt:5:1/60 WoodenSword | Envir/Drops/Provinces/HookingCat.txt:5:1/60 WoodenSword | Envir/Drops/Provinces/HookingCat0.txt:5:1/6 WoodenSword | Envir/Drops/Provinces/Keratoid.txt:5:1/60 WoodenSword
Item	222	Dagger	53	53	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/Provinces/ForestYeti.txt:8:1/90 Dagger | Envir/Drops/Provinces/ForestYeti0.txt:8:1/90 Dagger | Envir/Drops/Provinces/HookingCat.txt:8:1/90 Dagger | Envir/Drops/Provinces/HookingCat0.txt:8:1/9 Dagger | Envir/Drops/Provinces/Keratoid.txt:8:1/90 Dagger
Item	223	EbonySword	55	55	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/Provinces/ForestYeti.txt:9:1/90 EbonySword | Envir/Drops/Provinces/ForestYeti0.txt:9:1/90 EbonySword | Envir/Drops/Provinces/HookingCat.txt:9:1/100 EbonySword | Envir/Drops/Provinces/HookingCat0.txt:9:1/10 EbonySword | Envir/Drops/Provinces/Keratoid.txt:9:1/90 EbonySword
Item	224	BronzeSword	108	108	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/AncientCaves/Ancient_AxeSkeleton.txt:5:1/60 BronzeSword | Envir/Drops/AncientCaves/Ancient_AxeSkeleton0.txt:5:1/6 BronzeSword | Envir/Drops/AncientCaves/Ancient_BoneFighter.txt:5:1/60 BronzeSword | Envir/Drops/AncientCaves/Ancient_BoneFighter0.txt:5:1/6 BronzeSword | Envir/Drops/AncientCaves/Ancient_BoneWarrior.txt:5:1/60 BronzeSword
Item	225	ShortSword	108	108	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/AncientCaves/Ancient_AxeSkeleton.txt:10:1/100 ShortSword | Envir/Drops/AncientCaves/Ancient_AxeSkeleton0.txt:10:1/10 ShortSword | Envir/Drops/AncientCaves/Ancient_BoneFighter.txt:10:1/100 ShortSword | Envir/Drops/AncientCaves/Ancient_BoneFighter0.txt:10:1/10 ShortSword | Envir/Drops/AncientCaves/Ancient_BoneWarrior.txt:10:1/100 ShortSword
Item	226	IronSword	109	109	Envir/Drops,Envir/NPCs,Envir/Recipe	Medium	Envir/Drops/AncientCaves/Ancient_AxeSkeleton.txt:8:1/90 IronSword | Envir/Drops/AncientCaves/Ancient_AxeSkeleton0.txt:8:1/9 IronSword | Envir/Drops/AncientCaves/Ancient_BoneFighter.txt:8:1/90 IronSword | Envir/Drops/AncientCaves/Ancient_BoneFighter0.txt:8:1/9 IronSword | Envir/Drops/AncientCaves/Ancient_BoneWarrior.txt:8:1/90 IronSword
